n_space_points,space_dim,n_subsample_points,n_reruns_algo,method,n_workers,n_rerun_time,dist,time_mean,time_std
5000,100,5,5,classic,4,5,cupy,3.3955078147992026,0.08267159362596097
5000,100,10,5,classic,4,5,cupy,6.232542729197303,0.04223601796007358
5000,100,15,5,classic,4,5,cupy,9.316018118998908,0.013581976036798749
5000,100,20,5,classic,4,5,cupy,12.413778835599079,0.1318196587537216
