n_space_points,space_dim,n_subsample_points,n_reruns_algo,method,n_workers,n_rerun_time,dist,time_mean,time_std
5000,100,10,3,numba,4,5,cdist,4.267525484401267,0.09091210609929366
5000,100,10,5,numba,4,5,cdist,6.1754247987963025,0.07973144249849982
5000,100,10,7,numba,4,5,cdist,8.0972584698,0.060163183396141164
5000,100,10,10,numba,4,5,cdist,11.093161861592671,0.06906386472779773
