n_space_points,space_dim,n_subsample_points,n_reruns_algo,method,n_workers,n_rerun_time,dist,time_mean,time_std
5000,100,5,5,classic,4,5,cdist,4.811438232596265,0.09466937195445298
5000,100,10,5,classic,4,5,cdist,7.968940606000251,0.14207834595557525
5000,100,15,5,classic,4,5,cdist,10.981054176599718,0.17037877063437984
5000,100,20,5,classic,4,5,cdist,13.904501546596293,0.22329315809458747
